DATE,COUNT,CONE TIP,LOT NO,CONE WT,BAG WT,BAG TYPE,OPENING,PROD,SALES ,CLOSING,LOOSE CONES,BABY CONE,TOTAL KGS
26-09-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
26-09-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
26-09-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
26-09-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,603,,,603,450,,37080
26-09-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,23,50,,73,1206,,6792
26-09-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,,,,0,452,,904
26-09-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
27-09-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,1098,,,1098,23,,65926
27-09-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
27-09-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
27-09-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
27-09-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,603,15,,618,,,37080
27-09-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,73,38,,111,498,,7656
27-09-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,,9,,9,1393,,3326
27-09-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
28-09-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,1098,,,1098,23,,65926
28-09-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
28-09-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
28-09-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
28-09-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
28-09-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,111,16,,127,18,,7656
28-09-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,9,55,,64,1489,,6818
28-09-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
29-09-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,1098,,100,998,23,,59926
29-09-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
29-09-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
29-09-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
29-09-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
29-09-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,127,2,,129,,,7740
29-09-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,64,42,,106,1894,,10148
29-09-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
30-09-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,998,,,998,23,,59926
30-09-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
30-09-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
30-09-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
30-09-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
30-09-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
30-09-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,106,70,,176,1532,,13624
30-09-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
01-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,998,,,998,23,,59926
01-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
01-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
01-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
01-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
01-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
01-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,176,60,,236,1460,,17080
01-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
02-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,998,,,998,23,,59926
02-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
02-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
02-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
02-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
02-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
02-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,236,55,,291,1571,,20602
02-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
03-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,998,,250,748,23,,44926
03-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
03-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
03-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
03-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
03-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
03-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,291,60,,351,1410,,23880
03-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,0,,,0,24,,48
03-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
04-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,748,,,748,23,,44926
04-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
04-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
04-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
04-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
04-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
04-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,351,50,,401,1274,,26608
04-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,0,,,0,430,,860
04-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
05-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,748,,150,598,23,,35926
05-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
05-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
05-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
05-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
05-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
05-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,401,42,,443,666,,27912
05-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,0,18,,18,880,,2840
05-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
06-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
06-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
06-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
06-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
06-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
06-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
06-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,443,15,,458,314,,28108
06-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,18,30,,48,1501,,5882
06-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
07-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
07-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
07-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
07-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
07-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,,618,,,37080
07-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
07-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,458,5,,463,167,,28114
07-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,48,52,,100,1534,,9068
07-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
08-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
08-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
08-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
08-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
08-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,618,,223,395,,,23700
08-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
08-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,463,,,463,167,,28114
08-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,100,50,,150,1460,,11920
08-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
09-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
09-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
09-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
09-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
09-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
09-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
09-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,463,,,463,167,,28114
09-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,150,50,,200,1742,,15484
09-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
10-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
10-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
10-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
10-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
10-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
10-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
10-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,463,,,463,167,,28114
10-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,200,52,,252,1932,,18984
10-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
11-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
11-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
11-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
11-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
11-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
11-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
11-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,463,,,463,167,,28114
11-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,252,65,,317,1668,,22356
11-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
12-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
12-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
12-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
12-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
12-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
12-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
12-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,463,,,463,167,,28114
12-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,317,19,,336,2198,,24556
12-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,317,,634
12-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
13-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,,598,23,,35926
13-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
13-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
13-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
13-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
13-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
13-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,463,5,,468,20,,28120
13-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,336,,,336,2457,,25074
13-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,375,,750
13-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,,,,0,841,,1682
13-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
14-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,598,,213,385,23,,23146
14-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
14-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
14-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
14-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
14-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
14-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,468,,,468,20,,28120
14-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,336,,,336,2513,,25186
14-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,375,,750
14-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,,,,0,1915,,3830
14-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
15-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,385,,,385,23,,23146
15-10-2019,30S PC EM01 import cotton,blue star,,2.00,60.00,30 CONES X 2.00,,,,0,32,,64
15-10-2019,30S PC EM01 import cotton,plain,,2.00,60.00,30 CONES X 2.00,,,,0,124,,248
15-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
15-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
15-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
15-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
15-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
15-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,468,,,468,20,,28120
15-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,336,74,,410,361,,25322
15-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,375,,750
15-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,,24,,24,2253,,5946
15-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
16-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,385,,,385,23,,23146
16-10-2019,40S PC EM01 import cotton,blue star,EM13,2.00,60.00,30 CONES X 2.00,,,,0,169,,338
16-10-2019,40S PC EM01 import cotton,plain,EM14,2.00,60.00,30 CONES X 2.00,,,,0,843,,1686
16-10-2019,40S PC EM01 import cotton,Red dot,EM15,2.00,60.00,30 CONES X 2.00,,,,0,12,,24
16-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
16-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
16-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
16-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
16-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
16-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,468,,,468,20,,28120
16-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,410,,,410,450,,25500
16-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,373,,746
16-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,24,52,,76,863,,6286
16-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
17-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,385,,,385,23,,23146
17-10-2019,40S PC EM01 import cotton,blue star,EM14,2.00,60.00,30 CONES X 2.00,,,,0,346,,692
17-10-2019,40S PC EM01 import cotton,plain,EM13,2.00,60.00,30 CONES X 2.00,,,,0,1505,,3010
17-10-2019,40S PC EM01 import cotton,Red dot,EM15,2.00,60.00,30 CONES X 2.00,,,,0,504,,1008
17-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
17-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
17-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
17-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
17-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
17-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,468,,,468,20,,28120
17-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,410,15,,425,,,25500
17-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,373,,746
17-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,76,22,,98,203,,6286
17-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
18-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,385,,,385,23,,23146
18-10-2019,40S PC EM01 import cotton,plain,EM14,2.00,60.00,30 CONES X 2.00,,45,,45,285,,3270
18-10-2019,40S PC EM01 import cotton,blue star,EM15,2.00,60.00,30 CONES X 2.00,,,,0,494,,988
18-10-2019,40S PC EM01 import cotton,Red dot,EM16,2.00,60.00,30 CONES X 2.00,,,,0,1445,,2890
18-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
18-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
18-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
18-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
18-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
18-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,468,,,468,20,,28120
18-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,425,,,425,,,25500
18-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,373,,746
18-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,98,,,98,203,,6286
18-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
19-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,385,,,385,23,,23146
19-10-2019,40S PC EM01 import cotton,plain,EM14,2.00,60.00,30 CONES X 2.00,45,,,45,303,,3306
19-10-2019,40S PC EM01 import cotton,blue star,EM15,2.00,60.00,30 CONES X 2.00,,16,,16,16,,992
19-10-2019,40S PC EM01 import cotton,Red dot,EM16,2.00,60.00,30 CONES X 2.00,,56,,56,911,,5182
19-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
19-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
19-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
19-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
19-10-2019,40s PC GREY,blue star,GM7,2.00,60.00,30 CONES X 2.00,129,,,129,,,7740
19-10-2019,40s PC GREY,Violet Solid,GM8,2.00,60.00,30 CONES X 2.00,468,,,468,20,,28120
19-10-2019,40s PC GREY,Violet Zeebra,GM9,2.00,60.00,30 CONES X 2.00,425,,,425,,,25500
19-10-2019,40s PC GREY,Violet Zeebra,,2.00,60.00,30 CONES X 2.00,,,,0,373,,746
19-10-2019,40s PC GREY,Brown Half moon,GM10,2.00,60.00,30 CONES X 2.00,98,,,98,203,,6286
19-10-2019,32S PC 65:35,Plain,,1.89,60.48,32 CONES X 1.89,190,,,190,,,11491.2
20-10-2019,30S PC EM01 import cotton,Green Solid,EM12,2.00,60.00,30 CONES X 2.00,385,,,385,23,,23146
20-10-2019,40S PC EM01 import cotton,plain,EM14,2.00,60.00,30 CONES X 2.00,45,,,45,303,,3306
20-10-2019,40S PC EM01 import cotton,blue star,EM15,2.00,60.00,30 CONES X 2.00,16,,,16,16,,992
20-10-2019,40S PC EM01 import cotton,Red dot,EM16,2.00,60.00,30 CONES X 2.00,56,35,,91,1124,,7708
20-10-2019,WASTE MIX YARN,Violet Zeebra,GM2,2.00,60.00,30 CONES X 2.00,13,,,13,22,,824
20-10-2019,40s PC GREY,Black Star,GM4,2.00,60.00,30 CONES X 2.00,670,,,670,,,40200
20-10-2019,40s PC GREY,Black Star,GM5,2.00,60.00,30 CONES X 2.00,25,,,25,,,1500
20-10-2019,40s PC GREY,Red Zeebra,GM6,2.00,60.00,30 CONES X 2.00,395,,,395,,,23700
